lat,lng,Official Name State,Official Name Suburb
-25.583030451979994, 151.29826572444816,Queensland,Mundubbera
-18.97127134745676, 146.31842887568942,Queensland,Mutarnee
-27.210507907888687, 153.08992509020712,Queensland,Newport (Qld)
-27.616341431814003, 152.77665373989515,Queensland,Newtown (Ipswich - Qld)
-23.304871939269997, 150.50513138677977,Queensland,Parkhurst
-25.02881055145381, 152.16486277625634,Queensland,Pine Creek (Qld)
-27.52728840129982, 152.51487219253866,Queensland,Prenzlau
-20.0753563920295, 146.2822682278322,Queensland,Queenton
-19.276265906526728, 146.81871158593484,Queensland,Railway Estate
-27.148635181210217, 151.08089724554586,Queensland,Ranges Bridge
-12.623840734214044, 141.88537731289134,Queensland,Rocky Point (Weipa - Qld)
-23.174423955583396, 150.78582112497628,Queensland,Rosslyn
-27.93360111105276, 151.80846423925286,Queensland,Ryeford
-27.37396592068185, 152.88414143680478,Queensland,Samford Village
-19.162835817922875, 146.60549064386035,Queensland,Saunders Beach
-19.20813489160675, 141.88128711451566,Queensland,Savannah
-27.649681664889847, 153.17747947245178,Queensland,Shailer Park
-25.137029590140035, 151.93016421673224,Queensland,St Agnes (Qld)
-20.85079504095945, 148.80612802014937,Queensland,St Helens Beach
-27.254357134957754, 150.43457654384508,Queensland,Tara (Qld)
-23.150004389832397, 150.75491955204674,Queensland,Taranganba
-26.39377332864019, 153.01673897392004,Queensland,Tewantin
-28.703960130879803, 151.85688858517753,Queensland,Thorndale
-26.40242542627788, 152.97598705912208,Queensland,Tinbeerwah
-23.9937250863143, 148.65380205749972,Queensland,Togara
-27.911905421080952, 151.4881877565302,Queensland,Tummaville
-23.32892749532321, 150.6989359862718,Queensland,Tungamull
-23.943160794151982, 150.50960824073556,Queensland,Ulogie
-22.1973187213616, 148.63588889316452,Queensland,Valkyrie
-28.632799078226302, 151.41589883235036,Queensland,Warroo (Qld)
-24.471173520017093, 148.0209469362852,Queensland,Wealwandangie
-16.55639134383309, 139.40038136094202,Queensland,Wellesley Islands
-26.70909528025764, 152.82664732090743,Queensland,Witta
-24.989201878026087, 151.61034710817532,Queensland,Wonbah Forest
-25.317865535491688, 152.86126270647605,Queensland,Wondunna
-17.330271342583057, 145.46532224437684,Queensland,Wongabel
-27.61317873548499, 152.72752850778028,Queensland,Wulkuraka
-27.43956737724518, 153.16701009029887,Queensland,Wynnum
-25.01503062343233, 151.4108210665061,Queensland,Yarrol
-34.281991207975516, 138.34085889977936,South Australia,Avon (SA)
-37.92841701786368, 140.461013278359,South Australia,Blackfellows Caves
-32.5852783489804, 135.0485545740138,South Australia,Bockelberg
-33.93457585421, 138.4132501376312,South Australia,Bowillia
-34.984204795245866, 138.65025950572652,South Australia,Brown Hill Creek
-35.00886926578716, 138.95217641986815,South Australia,Brukunga
-34.68386463282089, 138.5064110789736,South Australia,Buckland Park
-33.279492323250544, 138.59417954895872,South Australia,Bundaleer North
-36.78372348894169, 140.71104825946713,South Australia,Cadgee (SA)
-34.97963946302703, 139.24514430380984,South Australia,Caloote
-34.0934313223386, 140.70646923773265,South Australia,Chaffey
-34.21247426281843, 137.99804102683922,South Australia,Clinton (SA)
-34.91174113589106, 138.61986381833142,South Australia,College Park
-35.04764244177386, 138.64637667129742,South Australia,Coromandel East
-34.22356019476094, 138.39727937591584,South Australia,Erith
-36.70317594334522, 140.88096702165805,South Australia,Frances
-34.96869494487728, 138.51801902258262,South Australia,Glenelg North
-35.155089069002344, 138.52508170726813,South Australia,Hackham
-34.97051287921366, 138.9980710533862,South Australia,Harrogate
-34.93213376825992, 138.56583799058853,South Australia,Hilton (SA)
-34.935104342371964, 138.70443303898665,South Australia,Horsnell Gully
-26.773105964629124, 132.0285374715761,South Australia,Kaltjiti
-35.152501952353774, 138.67021460060138,South Australia,Kangarilla
-34.93621932160172, 138.57952184891192,South Australia,Keswick Terminal
-34.95144123211555, 138.56698993063728,South Australia,Kurralta Park
-35.10666217854144, 138.49287173962972,South Australia,Lonsdale
-34.58560835637618, 138.89010485733152,South Australia,Lyndoch
-37.416981275127995, 140.09091529402025,South Australia,Magarey
-34.436763504586295, 138.4928232394659,South Australia,Mallala
-34.892611789868646, 138.6347978880642,South Australia,Marden
-35.653201488850364, 139.1947718730168,South Australia,Meningie West
-34.63687615993197, 140.033495868139,South Australia,Mercunda
-34.59869506208733, 138.44326302563863,South Australia,Middle Beach
-33.57334146938153, 139.09721346755177,South Australia,Mongolata
-28.25871943141331, 134.86637474259368,South Australia,Mount Willoughby
-35.30664115422375, 139.20244049312907,South Australia,Mulgundawa
-32.440216716935204, 137.88299870565677,South Australia,Mundallio
-34.08086616611837, 140.87612227599757,South Australia,Murtho
-34.61285060870679, 135.84989460611888,South Australia,North Shields
-34.84822051237413, 138.62615809369086,South Australia,Northfield
-34.85755933044778, 138.53161478453472,South Australia,Pennington
-32.973510743640766, 135.88643726658788,South Australia,Pinkawillinie
-35.46283156173354, 138.95609548351948,South Australia,Point Sturt
-36.4418390816228, 140.82384565665714,South Australia,Pooginagoric
-32.996700414229245, 138.03072827773084,South Australia,Port Germein
-35.096657172110255, 138.5214924090877,South Australia,Reynella
-34.89416281909488, 138.57045702959877,South Australia,Ridleyton
-34.74584175645475, 138.6275977784094,South Australia,Salisbury North
-37.516574368386415, 140.37607766213836,South Australia,Sebastopol (SA)
-34.84720931961948, 138.48085629745285,South Australia,Semaphore South
-34.69455600530325, 137.8652409252626,South Australia,Sheaoak Flat
-35.00422444951076, 138.57984957384025,South Australia,St Marys (SA)
-34.93421446858413, 138.67675138749297,South Australia,Stonyfell
-34.42278522816171, 140.88872880924617,South Australia,Taldra
-34.96059547147537, 138.74512048071054,South Australia,Uraidla
-34.59184471896088, 137.6032663759959,South Australia,Wauraltee
-34.8410353335655, 138.5610770488014,South Australia,Wingfield
-34.877060296873196, 138.53807288483148,South Australia,Woodville (SA)
-34.48613396768633, 138.64482720893199,South Australia,Woolsheds
-32.1300605579752, 137.6753402210117,South Australia,Yarrah
-34.87457946894111, 139.54951428455792,South Australia,Younghusband Holdings
-33.71195977290318, 115.31800932188914,Western Australia,Ambergate
-29.467214175056984, 115.56015323785743,Western Australia,Arrino
-31.806499935243952, 116.99876956379167,Western Australia,Badgin
-30.424977468591813, 115.59515808175897,Western Australia,Badgingarra
-32.329001466590725, 115.83061617735945,Western Australia,Baldivis
-32.17996077937575, 116.06684161733925,Western Australia,Bedfordale
-33.24456435873639, 115.90364539326224,Western Australia,Beela
-29.356740635825854, 116.26348447932119,Western Australia,Bowgada
-31.91748655704685, 116.05722058203682,Western Australia,Boya
-29.969204728673127, 116.56902233557629,Western Australia,Buntine
-31.720603675547018, 115.72050986960751,Western Australia,Burns Beach
-17.950584436005546, 122.21036640965153,Western Australia,Cable Beach
-34.590501973533485, 115.94135694710158,Western Australia,Callcup
-32.25093711014982, 115.977616135264,Western Australia,Cardup
-28.69252135199611, 114.62141039657212,Western Australia,Glenfield (WA)
-28.991217419754967, 116.0129388974924,Western Australia,Gutha
-32.1582360868609, 115.77885346766661,Western Australia,Henderson
-32.068073139169485, 115.78577983807071,Western Australia,Hilton (WA)
-33.024478546119276, 116.07580364990119,Western Australia,Hoffman
-32.67046727301003, 119.43823176858649,Western Australia,Holt Rock
-26.07204093614988, 128.9220596806706,Western Australia,Irrunytju
-29.223406224993834, 115.06861796149369,Western Australia,Irwin
-24.954338292440625, 126.10328321255828,Western Australia,Kanpa
-31.057635539841723, 115.46569253879302,Western Australia,Karakin
-33.66640189247823, 115.22973079067566,Western Australia,Kealy
-25.07306671806472, 119.57857884720875,Western Australia,Kumarina
-30.461244092543037, 119.60533329336121,Western Australia,Lake Deborah
-34.500879563780295, 116.56562242083174,Western Australia,Lake Muir
-28.70841281895743, 122.56529481986212,Western Australia,Laverton (WA)
-32.13601479938251, 116.24297847059886,Western Australia,Lesley
-32.04760587583417, 115.9958091456462,Western Australia,Maddington
-33.88862413497683, 118.35511460564611,Western Australia,Mindarabin
-31.33039311354264, 115.76786060504784,Western Australia,Muckenburra
-31.77837270889951, 115.74261305522576,Western Australia,Mullaloo
-33.96457136569703, 118.48732874856456,Western Australia,Ongerup
-34.45007486351676, 116.29904644109418,Western Australia,Quinninup
-31.827567750811383, 116.0745512055466,Western Australia,Red Hill (WA)
-31.896487686383974, 115.7654514021876,Western Australia,Scarborough (WA)
-20.77558030566927, 116.82774697059914,Western Australia,Stove Hill
-32.98923633806194, 116.28645856805684,Western Australia,Upper Murray
-32.86845696462241, 118.24610517952205,Western Australia,Walyurin
-31.757102362198275, 115.81580642495034,Western Australia,Wanneroo
-31.320590886179026, 116.48423931512636,Western Australia,Wattening
-32.020510875405876, 115.91178549317057,Western Australia,Wilson
-28.766880546334683, 114.63336226818721,Western Australia,Wonthella
-31.552560284559046, 117.3210801365657,Western Australia,Wyola West
-43.0150880799053, 147.20141020671636,Tasmania,Allens Rivulet
-41.17381267863247, 146.6464669483888,Tasmania,Bakers Beach
-41.40457235902353, 146.8107904344839,Tasmania,Birralee
-42.968012422547275, 147.33202528022503,Tasmania,Bonnet Hill
-42.227010872810006, 146.4830014041687,Tasmania,Bradys Lake
-41.042078279102086, 145.84663628400185,Tasmania,Camdale
-41.845041331345456, 146.5883623234807,Tasmania,Central Plateau
-42.98001813389199, 147.52853674075658,Tasmania,Clifton Beach (Tas.)
-41.1773763165454, 144.71375636837195,Tasmania,Couta Rocks
-42.932910954115385, 147.0489262187821,Tasmania,Crabtree
-42.133872410212966, 146.24735205131026,Tasmania,Derwent Bridge
-41.784599543695776, 148.18926833356304,Tasmania,Douglas-Apsley
-42.20508372341069, 148.3033029286129,Tasmania,Freycinet
-42.87328708373509, 147.32629151657218,Tasmania,Glebe (Tas.)
-42.826841392410934, 147.29327596288212,Tasmania,Goodwood (Tas.)
-41.45548590428281, 145.69202352491143,Tasmania,Guildford (Tas.)
-41.28764300623624, 146.017306605295,Tasmania,Gunns Plains
-41.27753729914063, 146.77133946170034,Tasmania,Holwell
-42.88483082844521, 147.41183318615543,Tasmania,Howrah
-41.5559415179494, 146.36153742532113,Tasmania,Mole Creek
-41.44714518910313, 146.5289063087615,Tasmania,Moltema
-42.87155769390934, 147.316943285926,Tasmania,North Hobart
-39.92912321131722, 144.04287476701515,Tasmania,Pegarah
-41.42505965035117, 146.20487197667708,Tasmania,Promised Land
-41.482886846004725, 147.11055934479248,Tasmania,Prospect Vale
-42.085335057782274, 145.5439801196038,Tasmania,Queenstown (Tas.)
-41.411418351595536, 146.22609950963002,Tasmania,Roland
-41.24720378763228, 147.46278483987055,Tasmania,Springfield (Tas.)
-41.17474358075892, 147.60641944698511,Tasmania,Tonganah
-41.4531341962314, 148.19023406081746,Tasmania,Upper Scamander
-40.779199616883375, 144.89567806794784,Tasmania,West Montagu
-41.89040012825012, 145.3484976270927,Tasmania,Zeehan
-13.659263842457941, 134.31350683755392,Northern Territory,Bulman Weemol
-13.501693897065602, 131.84476416372166,Northern Territory,Burrundie
-12.552708435360614, 130.86706968095615,Northern Territory,Channel Island
-12.909709145369654, 130.9188436442896,Northern Territory,Collett Creek
-24.300741727513667, 133.70702004957397,Northern Territory,Hugh
-18.92836284069758, 135.5132738001283,Northern Territory,Tablelands (NT)
-23.714783694215118, 133.87369451240065,Northern Territory,The Gap (NT)
-22.133808241782038, 133.41395621069074,Northern Territory,Ti Tree
-15.661541744415125, 130.4960366714324,Northern Territory,Timber Creek
-12.66033749029068, 131.23633823122535,Northern Territory,Wak Wak
-22.25583454194775, 131.79287139404315,Northern Territory,Yuendumu
-35.26932621262936, 149.2123444555024,Australian Capital Territory,ACT Remainder - Majura
-35.30440971298385, 149.1939334321158,Australian Capital Territory,Canberra Airport
-35.205999946736725, 149.04399062519573,Australian Capital Territory,Flynn (ACT)
-35.40527702771593, 149.1318739349796,Australian Capital Territory,Macarthur (ACT)
-35.218878750823386, 149.13638567697475,Australian Capital Territory,Mitchell (ACT)
-35.35293112037694, 149.06212937874818,Australian Capital Territory,Waramanga
-29.643928336614174, 152.95639153062217,New South Wales,Alumy Creek
-30.112249791307764, 150.2755951017969,New South Wales,Back Creek (Gwydir - NSW)
-34.84059404802607, 150.68117193554608,New South Wales,Back Forest
-31.707281664867576, 151.90420028193188,New South Wales,Baxters Ridge
-34.38897497740081, 148.0955636420509,New South Wales,Berthong
-34.642137885192405, 149.04387043315577,New South Wales,Blakney Creek
-35.06168845589524, 147.43335912407278,New South Wales,Bomen
-33.89401056977774, 151.264790641693,New South Wales,Bondi
-28.777880408063208, 153.25567621268607,New South Wales,Booerie Creek
-28.891604001793077, 152.09941831033225,New South Wales,Boonoo Boonoo
-35.20193232220046, 149.6964744262248,New South Wales,Boro
-35.10895684692804, 150.6611719121007,New South Wales,Bream Beach
-36.13394448802908, 148.04936174124543,New South Wales,Bringenbrong
-30.15735222699405, 153.0957684987106,New South Wales,Bucca (NSW)
-36.69279970341203, 149.76063746733473,New South Wales,Buckajo
-34.67357465550919, 150.6653229377371,New South Wales,Budderoo
-34.085471147458826, 151.15191582783308,New South Wales,Bundeena
-34.508411667115475, 150.40797880403596,New South Wales,Burradoo
-28.42116027023227, 153.46310184952694,New South Wales,Burringbar
-31.52941174788471, 152.54792246858926,New South Wales,Byabarra
-33.639833984434475, 149.44288863482114,New South Wales,Caloola
-34.057530397147254, 150.69441075332932,New South Wales,Camden
-35.57962232781079, 149.42859624364965,New South Wales,Captains Flat
-36.8577769558595, 149.42989402856367,New South Wales,Cathcart (NSW)
-28.69011475004399, 153.00217379627543,New South Wales,Cedar Point
-32.56997657640686, 151.21188679796745,New South Wales,Clydesdale (NSW)
-32.355686537819466, 149.7116794803279,New South Wales,Cooks Gap
-32.44484060586085, 149.77436933563783,New South Wales,Cooyal
-35.21056927360182, 150.1290060279447,New South Wales,Corang
-29.107328496212617, 150.31131668349153,New South Wales,Croppa Creek
-34.11869449928409, 148.55697602023236,New South Wales,Crowther
-33.897214812823606, 151.10299540110796,New South Wales,Croydon Park (NSW)
-32.93915689176526, 148.6958347455183,New South Wales,Cumnock
-35.0158581704893, 150.82173018955305,New South Wales,Currarong
-34.097467632258514, 142.03441638935618,New South Wales,Dareton
-33.89063351103062, 151.19310107330952,New South Wales,Darlington (Sydney - NSW)
-32.17536098774419, 151.1985596552166,New South Wales,Davis Creek
-36.66452130300173, 149.8978363617529,New South Wales,Doctor George Mountain
-32.62370971806569, 150.78130598310656,New South Wales,Doyles Creek
-32.57981960962806, 150.86220745653242,New South Wales,Dural (Singleton - NSW)
-34.52586911342178, 150.60256888120787,New South Wales,East Kangaloon
-33.51980033017313, 150.8863622406034,New South Wales,Ebenezer (NSW)
-34.032661133210375, 150.80191970731678,New South Wales,Eschol Park
-32.838941753897004, 148.82755397130651,New South Wales,Eurimbla
-35.123447316973895, 146.7447404288865,New South Wales,Fargunyah
-33.01195725724759, 151.66335271627597,New South Wales,Floraville
-31.242998577436857, 152.33756664595572,New South Wales,Forbes River
-29.261334068667047, 152.1356898172574,New South Wales,Forest Land
-29.402685182087772, 153.33302610992462,New South Wales,Freeburn Island
-33.9089744719412, 150.9880193697653,New South Wales,Georges Hall
-29.544659431828894, 152.28886428748805,New South Wales,Gibraltar Range
-35.88466874057632, 146.90373657370264,New South Wales,Glenellen
-33.59412547624607, 150.09866621294208,New South Wales,Good Forest
-28.822012136151933, 153.33076250753584,New South Wales,Goonellabah
-30.71990384611888, 152.96569500874602,New South Wales,Gumma
-35.042792156348796, 148.10368064245753,New South Wales,Gundagai
-30.507163422501815, 147.99060670925877,New South Wales,Gungalman
-34.04902700531612, 151.08689226433674,New South Wales,Gymea Bay
-32.41769216818312, 151.68357793146137,New South Wales,Hanleys Creek
-35.40389681975572, 149.4306535772753,New South Wales,Hoskinstown
-29.48423085306148, 153.1755640153332,New South Wales,Ilarwill
-32.91364446152966, 151.7472671054693,New South Wales,Islington
-30.304801686172507, 150.13378280516974,New South Wales,Kaputar
-33.64348139575042, 150.97279029666416,New South Wales,Kenthurst
-37.16115726243164, 149.8461724639009,New South Wales,Kiah
-36.18372393351088, 150.07548053894226,New South Wales,Kianga (NSW)
-33.52109290605766, 151.3637783022126,New South Wales,Killcare
-33.48422783179161, 151.3819127993161,New South Wales,Kincumber South
-28.79070680219868, 153.54352617363637,New South Wales,Kinvara
-33.63829240646616, 151.2338168821557,New South Wales,Ku-ring-gai Chase
-35.16858311567594, 147.392934208434,New South Wales,Lake Albert (NSW)
-33.0951342482115, 151.59174878553372,New South Wales,Lake Macquarie
-30.34215812575496, 150.29264085452738,New South Wales,Lindesay
-33.701866189792824, 150.74956290747338,New South Wales,Llandilo
-30.49239169701475, 150.5501572865878,New South Wales,Longarm
-28.47916029476662, 152.19910350382114,New South Wales,Lower Acacia Creek
-31.416951530566358, 152.58911174571918,New South Wales,Lower Pappinbarra
-33.61631442312753, 150.12942918969324,New South Wales,Lowther
-34.810797309303474, 147.62443352167998,New South Wales,Marinna
-34.542608637312604, 150.73089704777982,New South Wales,Marshall Mount
-33.666289218218196, 149.77309126982905,New South Wales,Mayfield (Oberon - NSW)
-33.43811849989448, 149.9180564680716,New South Wales,Meadow Flat
-33.691337852801595, 150.8018613617058,New South Wales,Melonba
-34.9235182977112, 143.76152776261162,New South Wales,Moolpa
-30.192248019531004, 153.14952775179697,New South Wales,Moonee Beach
-35.346193322875614, 144.71917580406515,New South Wales,Morago
-34.1766881425286, 147.71432610887024,New South Wales,Morangarell
-35.831301539245565, 150.1772793717433,New South Wales,Mossy Point
-35.21827195871473, 147.9037601139249,New South Wales,Mount Adrah
-32.36575932836892, 151.47282014449,New South Wales,Mount Rivers
-33.57632070482758, 150.24732309526843,New South Wales,Mount Victoria
-28.617124232251157, 153.17972391272286,New South Wales,Mountain Top
-33.82682791947125, 150.64264723058167,New South Wales,Mulgoa
-33.08797086422425, 149.18337387877435,New South Wales,Mullion Creek
-35.29818275593376, 149.60881332067473,New South Wales,Mulloon
-28.87003891747639, 152.79169502076303,New South Wales,Mummulgum
-34.05280181953389, 150.74477635825846,New South Wales,Narellan Vale
-30.055795521332648, 151.3324148926837,New South Wales,New Valley
-33.688283440065355, 151.15325227412225,New South Wales,North Turramurra
-33.98241075544743, 151.07452163454994,New South Wales,Oatley
-32.8229065163694, 150.143172068837,New South Wales,Olinda (NSW)
-30.93503870572123, 150.4163116275177,New South Wales,Orange Grove (NSW)
-28.771789806459793, 153.44766960017833,New South Wales,Pearces Creek
-35.70592289814694, 148.39759313617776,New South Wales,Pinbeyan
-30.927317348961363, 153.00641020092746,New South Wales,Rainbow Reach
-29.06844429356147, 152.94816545930703,New South Wales,Rappville
-34.15236925041232, 150.65311550193115,New South Wales,Razorback
-30.49370394769581, 150.63410836729898,New South Wales,Red Hill (Tamworth Regional - NSW)
-33.88318284680496, 151.02615745456376,New South Wales,Regents Park (NSW)
-30.610018604904862, 151.06570899184072,New South Wales,Retreat (NSW)
-33.935839910521615, 150.77259670085098,New South Wales,Rossmore (NSW)
-28.863406082224596, 153.4067691011305,New South Wales,Rous
-29.742862435648533, 152.85718575366266,New South Wales,Rushforth
-29.621904408642088, 152.8941623391638,New South Wales,Seelands
-32.0721864501257, 150.92565535248647,New South Wales,Segenhoe
-30.03079812636785, 153.04544017738448,New South Wales,Sherwood (Clarence Valley - NSW)
-30.238829348674038, 151.67298391001424,New South Wales,South Guyra
-29.92673657647632, 149.286568026465,New South Wales,Spring Plains
-36.532473702281585, 149.1239823754129,New South Wales,Springfield (Snowy Monaro Regional - NSW)
-35.084032753310176, 143.5453385060121,New South Wales,Stony Crossing
-33.14093569946814, 151.56560428172116,New South Wales,Summerland Point
-29.20098789107312, 153.2585752434515,New South Wales,Tabbimoble
-30.762031360902217, 152.7264797128131,New South Wales,Taylors Arm
-35.270455418623605, 147.11869619437516,New South Wales,The Rock
-33.259357481771204, 151.54837253723588,New South Wales,Toukley
-31.035951083952057, 152.67614507019053,New South Wales,Turners Flat
-28.33882181642554, 153.16225492391817,New South Wales,Tyalgum Creek
-33.880125187066334, 151.19789511634448,New South Wales,Ultimo
-31.278730335077043, 152.44146131318135,New South Wales,Upper Pappinbarra
-30.3969370553039, 152.96408435765213,New South Wales,Valery
-32.4544809316021, 151.6709731558158,New South Wales,Wallaringa
-32.651726859171205, 148.74290621868877,New South Wales,Walmer (NSW)
-30.772570192366953, 152.9062542128019,New South Wales,Warrell Creek
-29.295814101967686, 152.38128911302405,New South Wales,Washpool (Clarence Valley - NSW)
-32.29863534358241, 148.80276310780465,New South Wales,Wongarbon
-35.35366271670239, 150.40769906428397,New South Wales,Woodstock (Shoalhaven - NSW)
-35.076985983572186, 150.64065635665648,New South Wales,Worrowing Heights
-33.27669619412992, 151.4323098743023,New South Wales,Wyong
-37.2303950939503, 149.58813946223648,New South Wales,Yambulla
-32.441247518591425, 150.57628928654137,New South Wales,Yarrawa
-36.85817296836551, 149.83535017381936,New South Wales,Yellow Pinch
-31.110694335659314, 152.67637982655071,New South Wales,Yessabah
-28.958508218418597, 150.80054460470652,New South Wales,Yetman
-38.42517956356956, 145.53194997808873,Victoria,Adams Estate
-36.666616997401356, 143.78561547992643,Victoria,Arnold West
-37.76155005473298, 144.86257338393085,Victoria,Avondale Heights
-37.79178995231457, 145.08435884026227,Victoria,Balwyn North
-37.13427555228443, 144.64976809157505,Victoria,Baynton (Vic.)
-36.331645077025314, 143.95147803002968,Victoria,Bears Lagoon
-38.634719666365726, 143.59254643313906,Victoria,Beech Forest
-36.799201749613005, 147.21962332410314,Victoria,Bogong
-36.679302666583126, 145.7836427947381,Victoria,Boho
-36.225261523662255, 146.3165421850096,Victoria,Boorhaman
-37.53357939595084, 142.48183486437162,Victoria,Bornes Hill
-36.32467724649265, 145.80668478388677,Victoria,Boxwood
-36.60391516243772, 143.94038122405584,Victoria,Bridgewater On Loddon
-37.262470888510336, 148.2570351541139,Victoria,Butchers Ridge
-36.822826571772964, 142.79406665562365,Victoria,Callawadda
-37.61050226444447, 146.01326245292515,Victoria,Cambarville
-38.22171782194918, 145.3028795610441,Victoria,Cannons Creek
-37.82385590747045, 145.07556381957966,Victoria,Canterbury (Vic.)
-37.80043915467706, 144.96809003355784,Victoria,Carlton (Vic.)
-38.338136638707134, 143.6154877546726,Victoria,Colac East
-37.94467263369924, 141.70905028722007,Victoria,Condah
-37.78796214266023, 148.44850949493505,Victoria,Corringle
-36.18316195736856, 147.90164369336307,Victoria,Corryong
-37.82904540721807, 144.99307283109934,Victoria,Cremorne (Vic.)
-36.15218841687006, 142.2410597111287,Victoria,Crymelon
-37.05855549707766, 148.47238668018744,Victoria,Deddick Valley
-37.810898600665794, 141.52836390877707,Victoria,Digby
-36.28540380133864, 146.3360616291462,Victoria,Dockers Plains
-37.59687941324688, 145.14310522699898,Victoria,Doreen
-38.13018770459977, 144.3539930506839,Victoria,Drumcondra
-38.5264401619901, 146.10388365180788,Victoria,Dumbalk
-36.88083215360598, 143.58898193321355,Victoria,Dunluce
-38.153205350237606, 143.72983040356237,Victoria,Eurack
-36.771238504134296, 147.05930997408842,Victoria,Freeburgh
-38.040459462234985, 145.67916347603435,Victoria,Garfield North
-38.6258159376997, 146.60389123753646,Victoria,Gelliondale
-36.90965812028779, 147.5212982391475,Victoria,Glen Valley
-38.151231504473486, 142.99435021290466,Victoria,Glenormiston North
-37.014804332927454, 145.6191396016221,Victoria,Gobur
-37.70028539548582, 144.63637997742134,Victoria,Grangefields
-36.826545532689664, 144.9418742675849,Victoria,Graytown
-36.53995264361155, 146.28862925286128,Victoria,Greta (Vic.)
-37.1880989699302, 144.16552452769864,Victoria,Guildford (Vic.)
-37.44486872277155, 147.1694358462257,Victoria,Hawkhurst
-37.75242938273327, 145.06987531744764,Victoria,Heidelberg
-37.35164669165988, 144.63094938843238,Victoria,Hesket
-37.7083401807528, 144.8280654226704,Victoria,Keilor
-37.79066824271681, 145.05253168471796,Victoria,Kew East
-36.64957992256568, 143.40282737829028,Victoria,Kooreh
-35.44394602410965, 143.64738873569783,Victoria,Lake Boga
-36.46853416141522, 141.11853574994373,Victoria,Lillimur
-36.263686580808205, 145.52637202011218,Victoria,Marionvale
-38.18589269601274, 146.4272322175007,Victoria,Maryvale (Vic.)
-36.1608710211425, 144.1295181664968,Victoria,Mologa
-37.4010975798313, 144.77646356164624,Victoria,Monegeetta
-37.94145456935497, 145.05775880744093,Victoria,Moorabbin
-37.97743233250267, 145.099770804127,Victoria,Moorabbin Airport
-36.751253096965335, 147.22529279300934,Victoria,Mount Beauty
-37.25964924488809, 144.1545679720215,Victoria,Mount Franklin
-37.39298981738016, 144.59320093275377,Victoria,Mount Macedon
-36.59468039852864, 146.36443359452446,Victoria,Moyhu
-36.56475076604456, 144.27437541814706,Victoria,Neilborough
-37.421430750156304, 144.2856136480169,Victoria,Newbury
-38.543501323698976, 142.8004508462842,Victoria,Nirranda South
-38.579506874481254, 145.59416147004632,Victoria,North Wonthaggi
-36.08615187542872, 145.43488098434406,Victoria,Numurkah
-36.15392741917053, 146.2612924357288,Victoria,Peechelba East
-38.44442517152912, 143.8765890236811,Victoria,Pennyroyal
-38.41494895420885, 145.06945402974503,Victoria,Point Leo
-37.83327251236851, 144.92220725248077,Victoria,Port Melbourne
-37.0091276999417, 144.48418968983165,Victoria,Redesdale
-36.55097610455287, 144.66696868341364,Victoria,Runnymede (Vic.)
-37.551930977646364, 147.47451378831832,Victoria,Ryans
-38.08210232588162, 145.20868769327157,Victoria,Sandhurst
-37.16942538432879, 144.03343421877705,Victoria,Sandon (Vic.)
-38.09955021368263, 146.06984932219845,Victoria,Shady Creek
-36.8456711339527, 144.0647616356747,Victoria,Shelbourne
-37.83680259633987, 145.43333409118492,Victoria,Silvan
-38.50475965051009, 143.25328904729113,Victoria,Simpson (Vic.)
-36.81884861555697, 147.07073126100835,Victoria,Smoko
-37.63916338862965, 143.68196924418598,Victoria,Smythesdale
-37.41295021691075, 143.93616211883867,Victoria,Springmount
-37.53705209116162, 143.29792243694934,Victoria,Stockyard Hill
-36.10237735440374, 145.94833280886792,Victoria,Telford
-37.75817078041118, 145.0058603672855,Victoria,Thornbury
-36.956511087986804, 143.67883771552422,Victoria,Timor West
-36.93312227366575, 146.28482510253068,Victoria,Tolmie
-36.76879685716427, 143.10324337865055,Victoria,Tottington
-36.24537684156373, 145.2139166239613,Victoria,Undera
-37.85437822121566, 145.18787945812144,Victoria,Vermont South
-38.85509581859278, 145.9934423222527,Victoria,Walkerville South
-36.36935927908956, 146.31598834454866,Victoria,Wangaratta (Vic.)
-37.72840450354382, 145.69815692252644,Victoria,Warburton (Vic.)
-37.759581148524454, 145.244119093547,Victoria,Warrandyte South
-36.7247299059755, 144.30153439570654,Victoria,White Hills (Vic.)
-37.24856795683677, 144.8672463944811,Victoria,Willowmavin
-38.46261981659459, 146.73950230408767,Victoria,Won Wron
-38.132712625186876, 146.37239101910168,Victoria,Yallourn North
-37.550292011413596, 145.12704458828208,Victoria,Yan Yean
-27.31353770351453, 151.68479822722165,Queensland,Acland
-19.299536492134045, 146.76968800109356,Queensland,Aitkenvale
-25.029835490435612, 148.81408005754832,Queensland,Arcadia Valley
-25.804498932992527, 146.57988412642186,Queensland,Augathella
-27.57189916471202, 152.8435478238279,Queensland,Barellan Point
-24.829714810225124, 152.46086090223758,Queensland,Bargara
-25.815181216483133, 152.61187017974137,Queensland,Bauple
-27.99955098039498, 153.1113669373469,Queensland,Biddaddaba
-9.26549509219805, 142.21639800193105,Queensland,Boigu Island
-27.296524373045383, 153.0553080057494,Queensland,Brighton (Qld)
-27.4837334238477, 152.9037189115667,Queensland,Brookfield (Qld)
-24.270815935250123, 148.15034420680635,Queensland,Cairdbeign
-26.802642237059832, 153.10278800370642,Queensland,Caloundra West
-16.524378481585728, 145.42438525764297,Queensland,Cassowary
